year,month,parent_id,parent_codigo,parent_descricao,children_count,parent_previsto,children_previsto_sum,delta_previsto,status
2024,2024-06,&nbsp;&nbsp;(-) INSUMOS E SERVIÇOS DE TERCEIROS-60,,(-) INSUMOS E SERVIÇOS DE TERCEIROS,1,-2577087064.00,-2577087064.00,0.00,OK
2024,2024-07,&nbsp;&nbsp;(-) INSUMOS E SERVIÇOS DE TERCEIROS-60,,(-) INSUMOS E SERVIÇOS DE TERCEIROS,1,-3434852597.00,-3434852597.00,0.00,OK
2024,2024-08,&nbsp;&nbsp;(-) INSUMOS E SERVIÇOS DE TERCEIROS-60,,(-) INSUMOS E SERVIÇOS DE TERCEIROS,1,-2809306254.00,-2809306254.00,0.00,OK
2024,2024-09,&nbsp;&nbsp;(-) INSUMOS E SERVIÇOS DE TERCEIROS-60,,(-) INSUMOS E SERVIÇOS DE TERCEIROS,1,-3073559934.00,-3073559934.00,0.00,OK
2024,2024-10,&nbsp;&nbsp;(-) INSUMOS E SERVIÇOS DE TERCEIROS-60,,(-) INSUMOS E SERVIÇOS DE TERCEIROS,1,-3903917825.00,-3903917825.00,0.00,OK
2024,2024-11,&nbsp;&nbsp;(-) INSUMOS E SERVIÇOS DE TERCEIROS-60,,(-) INSUMOS E SERVIÇOS DE TERCEIROS,1,-4888075544.00,-4888075544.00,0.00,OK
2024,2024-12,&nbsp;&nbsp;(-) INSUMOS E SERVIÇOS DE TERCEIROS-60,,(-) INSUMOS E SERVIÇOS DE TERCEIROS,1,-2784795272.00,-2784795272.00,0.00,OK
2024,2024-01,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-3940166675.00,-3940166675.00,0.00,OK
2024,2024-02,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-4034717754.00,-4034717754.00,0.00,OK
2024,2024-03,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-4451065681.00,-4451065681.00,0.00,OK
2024,2024-04,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-5240541811.00,-5240541811.00,0.00,OK
2024,2024-05,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-5450821709.00,-5450821709.00,0.00,OK
2024,2024-06,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-4773998038.00,-4773998038.00,0.00,OK
2024,2024-07,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-6451640404.00,-6451640404.00,0.00,OK
2024,2024-08,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-5162604298.00,-5162604298.00,0.00,OK
2024,2024-09,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-569272548.00,-569272548.00,0.00,OK
2024,2024-10,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-7226479624.00,-7226479624.00,0.00,OK
2024,2024-11,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-9232022821.00,-9232022821.00,0.00,OK
2024,2024-12,&nbsp;&nbsp;(-) FRETES-67,,(-) FRETES,1,-5151635844.00,-5151635844.00,0.00,OK
2024,2024-01,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-2399084347.00,-2399084347.00,0.00,OK
2024,2024-02,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-2222097066.00,-2222097066.00,0.00,OK
2024,2024-03,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-2445154006.00,-2445154006.00,0.00,OK
2024,2024-04,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-8366555552.00,-8366555552.00,0.00,OK
2024,2024-05,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-4851623950.00,-4851623950.00,0.00,OK
2024,2024-06,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-2164933123.00,-2164933123.00,0.00,OK
2024,2024-07,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-3034186805.00,-3034186805.00,0.00,OK
2024,2024-08,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-242870544.00,-242870544.00,0.00,OK
2024,2024-09,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-2711470168.00,-2711470168.00,0.00,OK
2024,2024-10,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-3248107134.00,-3248107134.00,0.00,OK
2024,2024-11,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-4375997631.00,-4375997631.00,0.00,OK
2024,2024-12,&nbsp;&nbsp;(-) COMISSÕES E ROYALTIES-69,,(-) COMISSÕES E ROYALTIES,2,-2506027047.00,-2506027047.00,0.00,OK
2024,2024-01,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-12026287182.00,-12026287182.00,0.00,OK
2024,2024-02,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-12026287182.00,-12026287182.00,0.00,OK
2024,2024-03,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-12026287182.00,-12026287182.00,0.00,OK
2024,2024-04,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-6147607996.00,-6147607996.00,0.00,OK
2024,2024-05,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-6147607996.00,-6147607996.00,0.00,OK
2024,2024-06,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-6147607996.00,-6147607996.00,0.00,OK
2024,2024-07,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-10171003271.00,-10171003271.00,0.00,OK
2024,2024-08,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-13689793191.00,-13689793191.00,0.00,OK
2024,2024-09,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-13689793191.00,-13689793191.00,0.00,OK
2024,2024-10,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-13689793191.00,-13689793191.00,0.00,OK
2024,2024-11,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-13689793191.00,-13689793191.00,0.00,OK
2024,2024-12,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-79,,(-) CUSTOS DIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,6,-13729558924.00,-13729558924.00,0.00,OK
2024,2024-01,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-309982636.00,-309982636.00,0.00,OK
2024,2024-02,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-309982636.00,-309982636.00,0.00,OK
2024,2024-03,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-309982636.00,-309982636.00,0.00,OK
2024,2024-04,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-3084746678.00,-3084746678.00,0.00,OK
2024,2024-05,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-3084746678.00,-3084746678.00,0.00,OK
2024,2024-06,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-3084746678.00,-3084746678.00,0.00,OK
2024,2024-07,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-210137309.00,-210137309.00,0.00,OK
2024,2024-08,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-227302920.00,-227302920.00,0.00,OK
2024,2024-09,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-227302920.00,-227302920.00,0.00,OK
2024,2024-10,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-227302920.00,-227302920.00,0.00,OK
2024,2024-11,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-227302920.00,-227302920.00,0.00,OK
2024,2024-12,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS-86,,(-) CUSTOS DIRETOS COM PESSOAL - OUTROS CUSTOS DIRETOS,2,-227302920.00,-227302920.00,0.00,OK
2024,2024-01,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-23366881171.00,-23366881171.00,0.00,OK
2024,2024-02,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-23366881171.00,-23366881171.00,0.00,OK
2024,2024-03,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-23366881171.00,-23366881171.00,0.00,OK
2024,2024-04,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-25123092511.00,-25123092511.00,0.00,OK
2024,2024-05,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-25123092511.00,-25123092511.00,0.00,OK
2024,2024-06,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-25123092511.00,-25123092511.00,0.00,OK
2024,2024-07,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-14391609381.00,-14391609381.00,0.00,OK
2024,2024-08,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-21218991089.00,-21218991089.00,0.00,OK
2024,2024-09,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-18881466258.00,-18881466258.00,0.00,OK
2024,2024-10,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-18881466258.00,-18881466258.00,0.00,OK
2024,2024-11,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-18881466258.00,-18881466258.00,0.00,OK
2024,2024-12,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS-94,,(-) CUSTOS INDIRETOS COM PESSOAL - SALÁRIOS + ENCARGOS,9,-18904472344.00,-18904472344.00,0.00,OK
2024,2024-01,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-233786949.00,-233786949.00,0.00,OK
2024,2024-02,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-233792211.00,-233792211.00,0.00,OK
2024,2024-03,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-204966949.00,-204966949.00,0.00,OK
2024,2024-04,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-2144154744.00,-2144154744.00,0.00,OK
2024,2024-05,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-2307860006.00,-2307860006.00,0.00,OK
2024,2024-06,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-2310254744.00,-2310254744.00,0.00,OK
2024,2024-07,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-242336472.00,-242336472.00,0.00,OK
2024,2024-08,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-219667568.00,-219667568.00,0.00,OK
2024,2024-09,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-210636612.00,-210636612.00,0.00,OK
2024,2024-10,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-202806612.00,-202806612.00,0.00,OK
2024,2024-11,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-192441874.00,-192441874.00,0.00,OK
2024,2024-12,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS-105,,(-) CUSTOS INDIRETOS COM PESSOAL - OUTROS CUSTOS INDIRETOS,8,-214966612.00,-214966612.00,0.00,OK
2024,2024-01,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-95000.00,-95000.00,0.00,OK
2024,2024-02,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-84850.00,-84850.00,0.00,OK
2024,2024-03,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-73000.00,-73000.00,0.00,OK
2024,2024-04,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-61300.00,-61300.00,0.00,OK
2024,2024-05,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-93150.00,-93150.00,0.00,OK
2024,2024-06,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-127950.00,-127950.00,0.00,OK
2024,2024-07,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-973625.00,-973625.00,0.00,OK
2024,2024-08,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-835625.00,-835625.00,0.00,OK
2024,2024-09,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-1482375.00,-1482375.00,0.00,OK
2024,2024-10,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-1702875.00,-1702875.00,0.00,OK
2024,2024-11,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-161725.00,-161725.00,0.00,OK
2024,2024-12,&nbsp;&nbsp;(-) MANUTENÇÃO DE MÁQUINAS-114,,(-) MANUTENÇÃO DE MÁQUINAS,1,-153575.00,-153575.00,0.00,OK
2024,2024-01,&nbsp;&nbsp;(-) ENERGIA ELÉTRICA-117,,(-) ENERGIA ELÉTRICA,1,-70250.00,-70250.00,0.00,OK
2024,2024-02,&nbsp;&nbsp;(-) ENERGIA ELÉTRICA-117,,(-) ENERGIA ELÉTRICA,1,-70250.00,-70250.00,0.00,OK
2024,2024-03,&nbsp;&nbsp;(-) ENERGIA ELÉTRICA-117,,(-) ENERGIA ELÉTRICA,1,-70250.00,-70250.00,0.00,OK
