year,month,parent_id,parent_codigo,parent_descricao,children_count,parent_previsto,children_previsto_sum,delta_previsto,status
2024,2024-03,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941667867.00,-1941667867.00,0.00,OK
2024,2024-04,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941669667.00,-1941669667.00,0.00,OK
2024,2024-05,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941666667.00,-1941666667.00,0.00,OK
2024,2024-06,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941666667.00,-1941666667.00,0.00,OK
2024,2024-07,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941666667.00,-1941666667.00,0.00,OK
2024,2024-08,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941666667.00,-1941666667.00,0.00,OK
2024,2024-09,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941666667.00,-1941666667.00,0.00,OK
2024,2024-10,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941673067.00,-1941673067.00,0.00,OK
2024,2024-11,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941666667.00,-1941666667.00,0.00,OK
2024,2024-12,(-)-PRESTAÇÃO-DE-SERVIÇOS-184,,(-) PRESTAÇÃO DE SERVIÇOS,2,-1941666667.00,-1941666667.00,0.00,OK
2024,2024-01,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,0.00,0.00,0.00,OK
2024,2024-02,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,0.00,0.00,0.00,OK
2024,2024-03,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,0.00,0.00,0.00,OK
2024,2024-04,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,0.00,0.00,0.00,OK
2024,2024-05,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,-1000.00,-1000.00,0.00,OK
2024,2024-06,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,0.00,0.00,0.00,OK
2024,2024-07,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,-101640.00,-101640.00,0.00,OK
2024,2024-08,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,-101640.00,-101640.00,0.00,OK
2024,2024-09,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,-101640.00,-101640.00,0.00,OK
2024,2024-10,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,-101640.00,-101640.00,0.00,OK
2024,2024-11,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,-101640.00,-101640.00,0.00,OK
2024,2024-12,(-)-LOGÍSTICA-188,,(-) LOGÍSTICA,2,-101640.00,-101640.00,0.00,OK
2024,2024-01,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-767012539.00,-767012539.00,0.00,OK
2024,2024-02,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-550271613.00,-550271613.00,0.00,OK
2024,2024-03,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-557019819.00,-557019819.00,0.00,OK
2024,2024-04,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-551285778.00,-551285778.00,0.00,OK
2024,2024-05,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-557053884.00,-557053884.00,0.00,OK
2024,2024-06,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-550233213.00,-550233213.00,0.00,OK
2024,2024-07,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-557036559.00,-557036559.00,0.00,OK
2024,2024-08,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-550333413.00,-550333413.00,0.00,OK
2024,2024-09,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-557012331.00,-557012331.00,0.00,OK
2024,2024-10,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-551288228.00,-551288228.00,0.00,OK
2024,2024-11,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-549923884.00,-549923884.00,0.00,OK
2024,2024-12,(-)-OUTRAS-DESPESAS-191,,(-) OUTRAS DESPESAS,28,-634524851.00,-634524851.00,0.00,OK
2024,2024-01,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-02,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-03,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-04,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-05,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-06,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-07,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-08,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-09,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-10,88390-223,88390,(-) Cofins s/Depreciação,3,-20000.00,-20000.00,0.00,OK
2024,2024-11,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-12,88390-223,88390,(-) Cofins s/Depreciação,3,-4000.00,-4000.00,0.00,OK
2024,2024-01,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-02,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-03,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-04,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-05,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-06,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-07,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-08,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-09,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-10,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-11,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-12,(-)-DEPRECIAÇÃO-229,,(-) DEPRECIAÇÃO,17,-340725.00,-340725.00,0.00,OK
2024,2024-01,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-02,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-03,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-04,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-05,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-06,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-07,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-08,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-09,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-10,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-11,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-12,(+)-RECEITAS-FINANCEIRAS-257,,(+) RECEITAS FINANCEIRAS,3,55000.00,55000.00,0.00,OK
2024,2024-01,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-02,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-03,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-04,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-05,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-06,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-07,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-08,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-09,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-10,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-11,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-12,(=)-RESULTADO-NÃO-OPERACIONAL-266,,(=) RESULTADO NÃO OPERACIONAL,2,0.00,0.00,0.00,OK
2024,2024-01,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-02,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-03,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-04,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-05,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-06,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-07,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-08,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-09,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-10,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-11,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2024,2024-12,(+)-OUTRAS-RECEITAS-269,,(+) OUTRAS RECEITAS,1,0.00,0.00,0.00,OK
2025,2025-01,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,9061632.96,9061632.96,0.00,OK
2025,2025-02,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,9854480.26,9854480.26,0.00,OK
2025,2025-03,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,10641585.53,10641585.53,0.00,OK
2025,2025-04,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,13114501.23,13114501.23,0.00,OK
2025,2025-05,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,11271697.97,11271697.97,0.00,OK
2025,2025-06,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,11604332.71,11604332.71,0.00,OK
2025,2025-07,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,13878310.50,13878310.50,0.00,OK
2025,2025-08,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,12532816.58,12532816.58,0.00,OK
2025,2025-09,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,15912077.11,15912077.11,0.00,OK
2025,2025-10,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,20362765.67,20362765.67,0.00,OK
2025,2025-11,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,22740604.30,22740604.30,0.00,OK
2025,2025-12,(+)-RECEITA-BRUTA-0,,(+) RECEITA BRUTA,4,12122196.92,12122196.92,0.00,OK
2025,2025-01,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,2877153.73,2877153.73,0.00,OK
2025,2025-02,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,3448771.34,3448771.34,0.00,OK
2025,2025-03,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,4049485.89,4049485.89,0.00,OK
2025,2025-04,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,4779425.39,4779425.39,0.00,OK
2025,2025-05,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,4548866.58,4548866.58,0.00,OK
2025,2025-06,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,4605503.48,4605503.48,0.00,OK
2025,2025-07,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,5592959.96,5592959.96,0.00,OK
2025,2025-08,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,5503185.34,5503185.34,0.00,OK
2025,2025-09,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,7262874.46,7262874.46,0.00,OK
2025,2025-10,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,8581236.49,8581236.49,0.00,OK
2025,2025-11,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,10229449.94,10229449.94,0.00,OK
2025,2025-12,(+)-RECEITA-SOBRE-SERVIÇOS-1,,(+) RECEITA SOBRE SERVIÇOS,8,6212154.25,6212154.25,0.00,OK
2025,2025-01,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,6159479.23,6159479.23,0.00,OK
2025,2025-02,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,6380708.92,6380708.92,0.00,OK
2025,2025-03,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,6567099.64,6567099.64,0.00,OK
2025,2025-04,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,8310075.84,8310075.84,0.00,OK
2025,2025-05,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,6697831.40,6697831.40,0.00,OK
2025,2025-06,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,6973829.23,6973829.23,0.00,OK
2025,2025-07,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,8260350.54,8260350.54,0.00,OK
2025,2025-08,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,7004631.24,7004631.24,0.00,OK
2025,2025-09,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,8624202.65,8624202.65,0.00,OK
2025,2025-10,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,11756529.18,11756529.18,0.00,OK
2025,2025-11,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,12486154.35,12486154.35,0.00,OK
2025,2025-12,(+)-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-9,,(+) RECEITA SOBRE VENDA MERCADO INTERNO,9,5885042.67,5885042.67,0.00,OK
2025,2025-01,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-02,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-03,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-04,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-05,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-06,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-07,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-08,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-09,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-10,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-11,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-12,(+)-OUTRAS-RECEITAS-OPERACIONAIS-22,,(+) OUTRAS RECEITAS OPERACIONAIS,1,25000.00,25000.00,0.00,OK
2025,2025-01,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-2001220.11,-2001220.11,0.00,OK
2025,2025-02,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-2126374.50,-2126374.50,0.00,OK
2025,2025-03,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-2243175.26,-2243175.26,0.00,OK
2025,2025-04,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-2800217.22,-2800217.22,0.00,OK
2025,2025-05,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-2335133.11,-2335133.11,0.00,OK
2025,2025-06,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-2415933.29,-2415933.29,0.00,OK
2025,2025-07,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-2874870.28,-2874870.28,0.00,OK
2025,2025-08,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-2524470.40,-2524470.40,0.00,OK
2025,2025-09,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-3156126.77,-3156126.77,0.00,OK
2025,2025-10,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-4158217.40,-4158217.40,0.00,OK
2025,2025-11,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-4538687.74,-4538687.74,0.00,OK
2025,2025-12,(-)-DEDUÇÕES-27,,(-) DEDUÇÕES,6,-2297557.48,-2297557.48,0.00,OK
2025,2025-01,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-2001220.11,-2001220.11,0.00,OK
2025,2025-02,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-2126374.50,-2126374.50,0.00,OK
2025,2025-03,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-2243175.26,-2243175.26,0.00,OK
2025,2025-04,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-2800217.22,-2800217.22,0.00,OK
2025,2025-05,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-2335133.11,-2335133.11,0.00,OK
2025,2025-06,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-2415933.29,-2415933.29,0.00,OK
2025,2025-07,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-2874870.28,-2874870.28,0.00,OK
2025,2025-08,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-2524470.40,-2524470.40,0.00,OK
2025,2025-09,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-3156126.77,-3156126.77,0.00,OK
2025,2025-10,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-4158217.40,-4158217.40,0.00,OK
2025,2025-11,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-4538687.74,-4538687.74,0.00,OK
2025,2025-12,(-)-IMPOSTOS-36,,(-) IMPOSTOS,3,-2297557.48,-2297557.48,0.00,OK
2025,2025-01,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-323679.79,-323679.79,0.00,OK
2025,2025-02,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-387986.78,-387986.78,0.00,OK
2025,2025-03,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-455567.16,-455567.16,0.00,OK
2025,2025-04,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-537685.36,-537685.36,0.00,OK
2025,2025-05,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-511747.49,-511747.49,0.00,OK
2025,2025-06,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-518119.14,-518119.14,0.00,OK
2025,2025-07,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-629208.00,-629208.00,0.00,OK
2025,2025-08,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-619108.35,-619108.35,0.00,OK
2025,2025-09,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-817073.38,-817073.38,0.00,OK
2025,2025-10,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-965389.11,-965389.11,0.00,OK
2025,2025-11,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-1150813.12,-1150813.12,0.00,OK
2025,2025-12,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-SERVIÇOS-37,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE SERVIÇOS,3,-698867.35,-698867.35,0.00,OK
2025,2025-01,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-41,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE VENDA MERCADO INTERNO,5,-1675227.82,-1675227.82,0.00,OK
2025,2025-02,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-41,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE VENDA MERCADO INTERNO,5,-1736075.22,-1736075.22,0.00,OK
2025,2025-03,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-41,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE VENDA MERCADO INTERNO,5,-1785295.60,-1785295.60,0.00,OK
2025,2025-04,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-41,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE VENDA MERCADO INTERNO,5,-2260219.36,-2260219.36,0.00,OK
2025,2025-05,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-41,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE VENDA MERCADO INTERNO,5,-1821073.12,-1821073.12,0.00,OK
2025,2025-06,(-)-IMPOSTOS-SOBRE-RECEITAS-DE-RECEITA-SOBRE-VENDA-MERCADO-INTERNO-41,,(-) IMPOSTOS SOBRE RECEITAS DE RECEITA SOBRE VENDA MERCADO INTERNO,5,-1895501.65,-1895501.65,0.00,OK
